Book	Smell_Word	Smell_Source	Quality	Odour_Carrier	Evoked_Odorant	Location	Perceiver	Time	Circumstances	Effect	SentenceBefore	Sentence	SentenceAfter
guit144	profumi		spirante								Timido e superbo con gli uomini , temendo sempre qualche cosa di offensivo pel suo orgoglio , egli sentiva che le donne sono piÃ ¹ buone , piÃ ¹ indulgenti , piÃ ¹ carezzevolmente affettuose , piÃ ¹ nobilmente pietose : sentiva che il suo bisogno di tenerezza , di dolcezza , di amore mite e gentile soltanto in loro si sarebbe potuto appagare .	Egli non invocava , come puÃ ² farlo un carattere forte e temprato , un amico serio e affettuoso , sagace nel consiglio , virile nell ' ammaestramento : egli invocava l ' amica ideale , parola amorosa e voce toccante , opra gentile e sguardo ammaliatore , pietÃ   muliebre vestita di velluto e spirante profumi , affetto sentimentale , vergato in una calligrafia delicata , sopra una carta bizzarra , bizzarramente cifrata .	Alla debolezza del suo cuore non era necessaria un ' affezione salda ma severa , pronta all ' aiuto come al biasimo rigeneratore : egli aveva bisogno della compassione femminile che ha una scusa per tutti gli errori , che ha un perdono per tutti i peccati .
guit144	profumata		esoticamente								Oh , egli non amava punto le giovanette borghesi dai paltoncini neri e dal cappellino piumato di nero , che andavano su e giÃ ¹ pei marciapiedi del Corso ; nÃ ¨ le ragazze che lavoravano a macchina nella casa dirimpetto alla sua ; nÃ ¨ le crestaine snelle , dai capelli incipriati , dallo scialletto nero che batteva sulle calcagna .	La donna povera , o gretta , o costretta a lavorare , o volgare , ripugnava alla sua fantasia di poeta : e non dava il suo cuore , come tanti suoi amici , al primo sguardo affettuoso , alla prima dolce parola : egli conservava il suo cuore alla prediletta , alla ignota , alla donna circondata da tutte le eleganze , esoticamente profumata , maestra di tutte le finezze spirituali .	Pur desiderandolo , questo essere ideale gli sembrava inaccessibile , a lui ignobilmente povero , facente un lavoro oscuro di polipo .
guit144	odore|quello|quello	della polvere|dell|dell '|' inchiostro|inchiostro di|di stamperia|stamperia	forte		quello|quello dell|dell '|' inchiostro|inchiostro di|di stamperia|stamperia giÃ   rancido		Riccardo				""" Un mucchio , "" e crollÃ ² filosoficamente le spalle , come compiangendo coloro che ancora scrivono delle lettere ."	Riccardo scavalcÃ ² le spazzature ed entrÃ ² nella redazione , vuota , dove si sentiva forte ed acre l ' odore della polvere smossa e quello dell ' inchiostro di stamperia giÃ   rancido .	In una cartella di metallo a compartimenti vi era un fascio di roba al suo indirizzo .
guit144	odore|puzzo	dei sigari	nauseante	di|della polvere		su qualche mensoletta|sul falso caminetto|sul pianoforte					"Riccardo era giÃ   quasi uscito , quando Gregorio lo richiamÃ ² e gli disse : "" Ha letto quello che ha scritto sulla lavagna il direttore ? "" Riccardo , senza rispondere , andÃ ² difilato nello stanzino che pomposamente si chiamava salotto di ricevimento : stanzino adorno di due divani di tela russa , tutt ' unti sulle spalliere e sui bracciuoli per le teste che vi si erano appoggiate , adorno di un falso caminetto in tela russa con un galloncino azzurro stinto , adorno di uno specchio coperto da un velo verde ."	Ivi all ' odore di stantÃ ­ o della polvere si univa il puzzo dei sigari che vi erano stati fumati , e qua e lÃ   , su qualche mensoletta , sul falso caminetto , sul pianoforte vi erano dei mucchietti di cenere fredda , nauseante .	"Sopra una lavagna sospesa al muro , il direttore , capitato alle dieci in redazione , aveva scritto delle domande ai suoi redattori , che aveano risposto cosÃ ¬ : - - "" Lamberti , lo fai un articolo sull ' Afganistan ? "" - - "" No , ci ho la moglie in parto : Lamberti ."
guit144	odore	di cose dolci		nell ' aria		nella fontanella del banco					Ella , dunque , posava per lui : socchiudeva gli occhi di smeraldo puro , trasparente , rosicchiava le pastine , sorridendo ; sulle labbra grosse e rosse vi era un orlo di zucchero finissimo , provocante ; stendeva la mano regale , con un gesto vago , per indicare certi biscotti bruni ; piegava un po ' il corpo ; beveva lentamente , con una linea di braccio alzata , da statua , con gli occhi spalancati , come dilatati nella loro verdezza , con le sopracciglia spianate , il bicchiere colmo di _ Porto _ .	Riccardo era incantato ; nella bottega tutta bianca di marmi entrava un raggio del sole meridiano primaverile ; i camerieri andavano , venivano , premurosi , dai tavolinetti al banco , portando i piatti dei pasticcini ed i bicchieri di Malaga , di Marsala , di Xeres ; nell ' aria stava un odore di cose dolci , zucchero , crema , vainiglia , cioccolatte ; nella fontanella del banco l ' acqua scorreva , cantando ; ogni tanto si udiva il fruscÃ ­ o dell ' acqua di _ seltz _ che schiumava dal sifone nel bicchiere , - - e Riccardo si lasciava andare , dolcissimamente , alla seduzione di questo ambiente che lusingava i sensi .	La contessa di Santaninfa lo incantava , in quel sole caldo e mite , fra quegli odori di cose dolci , fra quei riflessi rosei di vini e di sciroppi ; quella eleganza sapiente di acconciatura , la ricchezza della stoffa , l ' armonia della tinta e della linea , quella bellezza bizzarra e provocante e sicura e altera , quella trionfante civetteria femminile , che piÃ ¹ audacemente si manifesta e piÃ ¹ attrae , realizzavano i suoi sogni di poeta adoratore della donna .
guit144	odori	di cose dolci|di sciroppi									Riccardo era incantato ; nella bottega tutta bianca di marmi entrava un raggio del sole meridiano primaverile ; i camerieri andavano , venivano , premurosi , dai tavolinetti al banco , portando i piatti dei pasticcini ed i bicchieri di Malaga , di Marsala , di Xeres ; nell ' aria stava un odore di cose dolci , zucchero , crema , vainiglia , cioccolatte ; nella fontanella del banco l ' acqua scorreva , cantando ; ogni tanto si udiva il fruscÃ ­ o dell ' acqua di _ seltz _ che schiumava dal sifone nel bicchiere , - - e Riccardo si lasciava andare , dolcissimamente , alla seduzione di questo ambiente che lusingava i sensi .	La contessa di Santaninfa lo incantava , in quel sole caldo e mite , fra quegli odori di cose dolci , fra quei riflessi rosei di vini e di sciroppi ; quella eleganza sapiente di acconciatura , la ricchezza della stoffa , l ' armonia della tinta e della linea , quella bellezza bizzarra e provocante e sicura e altera , quella trionfante civetteria femminile , che piÃ ¹ audacemente si manifesta e piÃ ¹ attrae , realizzavano i suoi sogni di poeta adoratore della donna .	Egli si abbandonava ad un languore estatico , una specie di molle beatitudine , dove la bionda contessa dagli occhi verdi di pietra preziosa gettava un ' acredine di fantasia insoddisfatta .
guit144	odore|odore|odore|profumi|profumi	di stoffe|di capigliature|di pelle macerata nei profumi|profumi		nell ' aria							- - La Sala Dante era piena di gente .	Beniamino Cesi era un artista molto amato nella societÃ   romana : in tutta la lunghezza della sala vi erano cinque file profonde di signore , nell ' aria tepida primaverile alitava quel delicato soffio femminile , odore di stoffe , odore di capigliature , odore di pelle macerata nei profumi .	Con le nari dilatate e frementi , Riccardo Joanna respirÃ ² quell ' alito , un ' espressione di benessere gli si dipinse sul volto .
guit144	profumo|odorosi|odorosi	legni|legni	voluttuoso|caldo|odorosi|odorosi		che|forse si combinava con quello dei legni|legni		Riccardo		faceva salire una fiamma rosea|curvandosi accanto a lei		""" Insieme si misero a guardare di nuovo le scatole , un po ' curvi ambedue , dando in qualche esclamazione di meraviglia ."	Il calore del salotto chiuso , tutto foderato di tende e di tappeti , tutto pieno di mobili , faceva salire una fiamma rosea sulle guance di donna Clelia : curvandosi accanto a lei , Riccardo sentiva come un profumo voluttuoso e caldo , che forse veniva da lei , forse si combinava con quello dei legni odorosi e teneri dei mobili .	Intanto la signorina tornava con le braccia cariche di un mucchio di stoffe e le depose su una sedia , cominciando a spiegarne una innanzi agli occhi di donna Clelia e di Riccardo .
guit144	sfuma	il viola			nel roseo						""" Ã  un vestito di estate , da signora giapponese , "" mormorava la signorina , piegando delicatamente la garza ."	La esposizione continuava ; sotto le mani bianche della signorina , le stoffe aperte e ripiegate sfrusciavano come vestiti serici femminili , che si affrettino al convegno amoroso ; e le tinte che i paesi di Levante amano , le tinte che i grossolani europei non hanno ancora nella loro tavolozza , lusingavano teneramente e ardentemente gli occhi dei due spettatori : il bianco d ' argento simile al ventre lucido di certi pesci , il viola che sfuma nel roseo , la vampa fra rossa e gialla , il verde intenso dove l ' azzurro si Ã ¨ liquefatto , e infine il roseo giapponese , il roseo del salmone , il roseo che pare carne o che pare corallo , il roseo cosÃ ¬ vivo e cosÃ ¬ languente che pare tutta la vibrazione d ' un amore - - e dappertutto sulle tinte smorte come su quelle accese , sugli azzurri di cielo , sui biancori di latte , sulle tetraggini rosse , la grande nota calda , la grande nota ricca , la nota del lusso e del piacere , - - l ' oro - - il fantastico fiore di oro , di una flora impossibile , il bizzarro animale d ' oro , dragone o liocorno d ' una impossibile fauna .	Donna Clelia , creatura esteriore , ma fine , sorrideva di piacere innanzi a quella galleria , sempre variabile , innanzi a quei quadri apparenti e sparenti , e tendeva un po ' le mani , curiosa , eccitata , desiderosa di portarsi via tutta quella ricchezza artistica , per adornarne i suoi salotti .
guit144	profumato|profumato|profumo|profumo	alito|di donna	profumato|profumato	nell ' aria	orientale						Ma Riccardo , dai nervi squisiti , dalla vita tutta falsa o falsificata , dai sensi vibranti , godeva profondamente , aspirando il godimento da tutti i pori .	La temperatura calda del salotto lo circondava come di una tepida carezza soffiante sul volto e sulle mani , e la luce chiara si arrestava , dolce sui legni , sugli avori , sui bronzi , scintillante sulle porcellane , sulla madreperla ; un alito profumato vibrava nell ' aria , profumo di donna , profumo orientale ; niun rumore ; accanto a lui , donna Clelia , bella , sorridente , lievemente esaltata , lievemente accesa dal riflesso de ' colori ; e innanzi a lui la piccola fata muta e miracolosa , che dispiegava tutti i tesori dell ' estremo Oriente .	Un pallore piÃ ¹ intenso si allargava nel bel volto del sognatore : e al sognatore sembrava di essere un possente signore , dei paesi del sole , un possente signore carico di ricchezze , nonchÃ ¨ di amore , che tenendosi accanto la bellissima sua donna , in una stanza del gineceo , tutta odorosa di legni , tutta odorosa di acque fragranti , lasciasse errare i suoi occhi stanchi e soddisfatti sopra le stoffe meravigliose , che le schiave ricamano per deliziare l ' occhio del loro signore .
guit144	odorosa|odorosa|odorosa|odorosa	di legni|di|di acque|acque fragranti	odorosa|odorosa|odorosa|odorosa	di|di acque|acque		in una stanza del gineceo				lasciasse errare i suoi occhi	La temperatura calda del salotto lo circondava come di una tepida carezza soffiante sul volto e sulle mani , e la luce chiara si arrestava , dolce sui legni , sugli avori , sui bronzi , scintillante sulle porcellane , sulla madreperla ; un alito profumato vibrava nell ' aria , profumo di donna , profumo orientale ; niun rumore ; accanto a lui , donna Clelia , bella , sorridente , lievemente esaltata , lievemente accesa dal riflesso de ' colori ; e innanzi a lui la piccola fata muta e miracolosa , che dispiegava tutti i tesori dell ' estremo Oriente .	Un pallore piÃ ¹ intenso si allargava nel bel volto del sognatore : e al sognatore sembrava di essere un possente signore , dei paesi del sole , un possente signore carico di ricchezze , nonchÃ ¨ di amore , che tenendosi accanto la bellissima sua donna , in una stanza del gineceo , tutta odorosa di legni , tutta odorosa di acque fragranti , lasciasse errare i suoi occhi stanchi e soddisfatti sopra le stoffe meravigliose , che le schiave ricamano per deliziare l ' occhio del loro signore .	La visione penetrava in lui per tutti i sensi lusingati e si facea una realtÃ   .
guit144	odoroso|odoroso		odoroso|odoroso								Era solo , sul marciapiede , nella via bruna , dove il freddo della prima ora notturna lo faceva rabbrividire , la carrozza della contessa fuggiva verso la TrinitÃ   dei Monti , dietro di lui la porta a cristalli della Beretta s ' era chiusa .	Finito il sogno esotico , caldo ed odoroso , un fiato umido e acre lo feriva , nell ' ombra , nella solitudine .	""" Dove comanda ? "" domandÃ ² il cocchiere suo , paziente ."
guit144	profumata|profumata		profumata|profumata								Gli dovea dei quattrini al Pierangeli , non era possibile ritornarvi : eppure gli occorreva un ramo di mughetto , a ogni costo , per quella sera , per piacere a Elsa Maria , la delicata signora di quel grosso e grasso signore che era Pietro Magoz : Elsa Maria andava ogni sera all ' Apollo a sentire il _ Lohengrin _ .	Riccardo cercÃ ² il ramoscello di mughetto da tutti i fiorai minori , che stanno nei portoni e da quelli ambulanti , ma non ne avevano , la stagione era troppo inoltrata : e il bisogno di quel ramoscello verde carico di fiorellini bianchi si fece cosÃ ¬ impetuoso , che Riccardo entrÃ ² ansioso nella bottega profumata della Zamperini .	Ne aveva , ella , dei mughetti , ma giÃ   un po ' mangiati dal caldo primaverile , giÃ   un po ' rosicchiati dalla ruggine dei fiori .
guit144	odore	d ' incenso	largo								E il piÃ ¹ grave di tutto ciÃ ² , il piÃ ¹ comico e doloroso , nello stesso tempo , era che nessuna di queste donne lo amava , lo guardavano dolcemente , gli sorridevano , lo conducevano in chiesa , al concerto , nel negozio di antichitÃ   , mangiavano i pasticcini con lui , sonavano una mazurka di Chopin , ma non lo amavano , no , nessuna .	Per loro come per lui , quella compagnia , quella conversazione , quell ' essere , insieme , era una piccola soddisfazione di vanitÃ   , l ' appagamento di una simpatia a fior di pelle , il diletto spirituale senza peccato , la piccola battaglia delle frasi : e anzi tutto , sopra tutto , quel largo odore d ' incenso che il poeta tributava loro nella sua prosa e nei suoi versi .	Ma niente altro : e a nessuna di esse veniva in cuore il desiderio di amarlo , di entrar nella sua vita , di portarvi la dolcezza ed il coraggio ; e quanto egli poteva soffrire , a quelle donne era indifferente .
