Branch,File Name,Image ID,Artist,Title,Iconography,Part,Earliest Date,Latest Date,Margin Years,Genre,Material,Medium,Height of Image Field,Width of Image Field,Type of Object,Height of Object,Width of Object,Diameter of Object,Position of Depiction on Object,Current Location,Repository Number,Original Location,Original Place,Original Position,Context,Place of Discovery,Place of Manufacture,Associated Scenes,Object Categories,Related Works of Art,Type of Similarity,Inscription,Text Source,Bibliography,Photo Archive,Image Credits,Details URL,Additional Information,Iconclass code,License,Iconclass code,Description,Keywords,Language
ArtHist,166091.jpg,,Autore non indicato,"Natura morta con vaso di fiori, frutta e piatto di fichi",Still Life,,1600,1699,,dipinto,,,,,,,,,,Ubicazione sconosciuta,95508,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166400/166091.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97489/Autore%20non%20indicato%2C%20Natura%20morta%20con%20vaso%20di%20fiori%2C%20frutta%20e%20piatto%20di%20fichi,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,165810.jpg,,Autore non indicato,"Natura morta con pesci, aragosta e cardo",Still Life,,1650,1749,,dipinto,"tela, cm 91 × 122",,,,,,,,,Ubicazione sconosciuta,94971,,,,,,,,,,,,,,catalogo.fondazionezeri.unibo.it,http://catalogo.fondazionezeri.unibo.it/foto/200000/166000/165810.jpg,http://catalogo.fondazionezeri.unibo.it/entry/work/97058/Autore%20non%20indicato%2C%20Natura%20morta%20con%20pesci%2C%20aragosta%20e%20cardo,,,CC BY-NC-ND 4.0,,,,"Italian,English"
ArtHist,543542b8-656b-a752-f256-3f6b8393641b.jpg,, Pieter Lastman possibly the painting mentioned by Friese 1911 under no. 66 ," The raising of Lazarus ('Lazarus, come out') ",Lazarus,,1598,1633,,painting,,,,,,,,,,,1001160655,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/543542b8-656b-a752-f256-3f6b8393641b.jpg,https://rkd.nl/explore/images/249330, ,73C523,Public Domain,73C523,,"New Testament and Apocrypha,grave,male nude ","Dutch,English"
ArtHist,8a28eb62-3d57-85e2-2abe-bbb5b5fc3d76.jpg,, Jan Pynas , The Raising of Lazarus ,Lazarus,,1605,1605,,painting,,,,,,,,,," Staatsgalerie im Schloß Johannisburg, Aschaffenburg , inv./cat.nr 6499",1001641679,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/8a28eb62-3d57-85e2-2abe-bbb5b5fc3d76.jpg,https://rkd.nl/explore/images/297668, ,73C523,Public Domain,73C523,,"Christian religious scene,New Testament and Apocrypha,miracle,raising ","Dutch,English"
ArtHist,d5cb22f7-9a57-42a0-d7ff-e21cd1e1587c.jpg,,studio of Frans Francken (I) Bron: Jan Kosten (2013) , The parable of the rich man and poor Lazarus (Luke 16:19-31) ,Lazarus,,1557,1616,,painting,,,,,,,,,,,1001085692,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/d5cb22f7-9a57-42a0-d7ff-e21cd1e1587c.jpg,https://rkd.nl/explore/images/240254, ,73C852,Public Domain,73C852,,New Testament and Apocrypha ,"Dutch,English"
ArtHist,1eccb38a-6a7b-e920-9f02-ccda85bb1076.jpg,,follower of Joachim Wtewael , The raising of Lazarus ,Lazarus,,1610,1605,,painting,,,,,,,,,,,0000169441,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/1eccb38a-6a7b-e920-9f02-ccda85bb1076.jpg,https://rkd.nl/explore/images/195851, ,73C523,,73C523,,New Testament and Apocrypha ,"Dutch,English"
ArtHist,286e572d-4aef-79c0-f1ff-23149c03e158.jpg,, Bartholomeus van Bassen , Palace interior with the parable of the rich man and poor Lazarus ,Lazarus,,1624,1624,,painting,,,,,,,,,,,0000180587,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/286e572d-4aef-79c0-f1ff-23149c03e158.jpg,https://rkd.nl/explore/images/196110, ,,,,,"palace interior,New Testament and Apocrypha,Renaissance,mantelpiece,painting (depicted),chandelier,stairs,balustrade,column (architectural element),table,elegant company,servant,black (general,race and ethnicity),jug (vessel),dog,beggar,wine cooler ","Dutch,English"
ArtHist,14031ef4-2d37-bfd8-63c4-3e9761232753.jpg,,attributed to Peter van Mol , The raising of Lazarus ,Lazarus,,1614,1650,,painting,,,,,,,,,,,0000180321,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/14031ef4-2d37-bfd8-63c4-3e9761232753.jpg,https://rkd.nl/explore/images/193533, ,73C524,,73C524,,New Testament and Apocrypha ,"Dutch,English"
ArtHist,d532f516-1f69-3d3a-18b8-f5993229beeb.jpg,,attributed to Gerrit de Wet Bron: Jan Kosten (2009-05) , The raising of Lazarus ,Lazarus,,1643,1674,,painting,,,,,,,,,,,0000272721,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/d532f516-1f69-3d3a-18b8-f5993229beeb.jpg,https://rkd.nl/explore/images/207435, ,73C523,,73C523,,New Testament and Apocrypha ,"Dutch,English"
ArtHist,3a159468-40f4-153e-8fcb-31a95b65574d.jpg,, Jacob de Wet (I) , The raising of Lazarus ,Lazarus,,1625,1675,,painting,,,,,,,,,,,0000259185,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/3a159468-40f4-153e-8fcb-31a95b65574d.jpg,https://rkd.nl/explore/images/201398, ,73C5241,,73C5241,,New Testament and Apocrypha ,"Dutch,English"
ArtHist,11c6bd15-bbdc-99e3-6430-d3dcff30b39a.jpg,, Martin Faber , The raising of Lazarus (John 11:1-44) ,Lazarus,,1617,1617,,painting,,,,,,,,,,"Private collection Gent 1858 - Kramm 1858 private collection Max de Conink, Nieuwpoort (Belgium) 1930-10 - Galerie Julius Defort, Emden (Duitsland) - 1942 Ostfriesisches Landesmuseum, Emden bought from Galerie Julius Defort in November 1942 1942-10 - 1945 discharged by the AlliesSpecial status  vermist 1945 ",0000356309,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/11c6bd15-bbdc-99e3-6430-d3dcff30b39a.jpg,https://rkd.nl/explore/images/232736, ,"73C523,11D",,"73C523,11D",,"New Testament and Apocrypha,group of people,Christ,corpse,blessing,holding one's nose,woman,man,boy,background view of landscape ","Dutch,English"
ArtHist,d813035e-017c-fc39-7f94-9b078cac49d3.jpg,, Hans Bol , The raising of Lazarus ,Lazarus,,1568,1568,,drawing,,,,,,,,,," private collection Emile E. Wolf, New York City Kunsthandel Houthakker, Amsterdam 1959 - zie tentoonstellingKunsthandel René Schreuder, Aerdenhout (Bloemendaal) - 1991 volgens opzetkarton RKD: einddatum voor 1991 private collection Jacobus Adrianus Klaver, Amsterdam - 1994 zie veiling ",0000181296,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/d813035e-017c-fc39-7f94-9b078cac49d3.jpg,https://rkd.nl/explore/images/187240, ,73C523,,73C523,,"New Testament and Apocrypha,raising,corpse,grave,gravedigger ","Dutch,English"
ArtHist,cc4ffda7-83b4-d980-3546-09f808a5748e.jpg,,possibly Abraham Bloemaert , The raising of Lazarus ,Lazarus,,1595,1599,,drawing,,,,,,,,,," Pushkin Museum, Moskou , inv./cat.nr 5805 1924 - ",0000277761,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/cc4ffda7-83b4-d980-3546-09f808a5748e.jpg,https://rkd.nl/explore/images/215574, ,73C523,,73C523,,"New Testament and Apocrypha,grave,raising,miracle,audience ","Dutch,English"
ArtHist,387df181-8199-eaf0-0650-14f166a0a01f.jpg,, Anoniem (Nederlanden (historische regio)) 16e eeuw , Parable of the rich man and the poor Lazarus ,Lazarus,,16,1500,,painting,,,,,,,,,," Nationalmuseum Stockholm, Stockholm , inv./cat.nr NMGrh 475 1866 - ",1001170629,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/387df181-8199-eaf0-0650-14f166a0a01f.jpg,https://rkd.nl/explore/images/253740, ,73C852,Public Domain,73C852,,"New Testament and Apocrypha,interior view,feast,beggar,dog,peacock,swan,game (hunting),painting (depicted),table,sitting ","Dutch,English"
ArtHist,797a97c2-dab0-a201-abe7-77792084a8a6.jpg,,studio of Frans Francken (I) Bron: Jan Kosten (2002-05) , The parable of the rich man and poor Lazarus ,Lazarus,,1557,1616,,painting,,,,,,,,,,,0000012945,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/797a97c2-dab0-a201-abe7-77792084a8a6.jpg,https://rkd.nl/explore/images/48900, ,73C852,,73C852,,New Testament and Apocrypha ,"Dutch,English"
ArtHist,a10b2a0c-59c0-9a29-2d7e-adae79871982.jpg,,"studio of Rombout Uylenburgh Bron: Chris P. van Eeghen (2007) Due to the different quality of the drawings and lack of comparative material, it is difficult to ascertain which drawings were (partially) drawn by Uylenburgh himself, and which by one or more anonymous masters or pupils from his workshop. ", The parable of the rich man and the poor Lazarus ,Lazarus,,1605,1615,,drawing,,,,,,,,,," private collection Reyer Claesz., Danzig/Amsterdam - 1636 private collection Josina Cornilje, Amsterdam - 1734 private collection Jan van Eeghen (1729-1760), Amsterdam - 1760 Private collection , inv./cat.nr fol. 21 recto ",0000114043,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/a10b2a0c-59c0-9a29-2d7e-adae79871982.jpg,https://rkd.nl/explore/images/65339, ,73C852,,73C852,,"New Testament and Apocrypha,beggar,palace interior,stairs,servant ","Dutch,English"
ArtHist,68883596-09a6-687b-62e0-053ff4c8c4d1.jpg,,possibly Marcus Gheeraerts (I) cat. Utrecht 2002 ,,Lazarus,,16,1550,,painting,,,,,,,,,,"Private collection Jutphaas (Nieuwegein); mogelijk collectie Mgr. G.W. van Heukelum - 1954 Aartsbisschoppelijk Museum, Utrecht (city) , inv./cat.nr 105 1883 - 1976 vóór 1883Museum Catharijneconvent, Utrecht (city) , inv./cat.nr ABM s105 1976 - ",0000127489,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/68883596-09a6-687b-62e0-053ff4c8c4d1.jpg,https://rkd.nl/explore/images/60142, ,73C852,,73C852,,"New Testament and Apocrypha,meal,architectural fantasy (depiction),hell ","Dutch,English"
ArtHist,3ed8363b-8bf9-7bd6-902c-e13411ad2815.jpg,, Hendrick ter Brugghen , The parable of the rich man and poor Lazarus ,Lazarus,,1625,1625,,painting,,,,,,,,,," art dealer Otlet (art dealer), Paris 1922 - Von Schneider 1933, p. 38 private collection G. Helouis, Paris 1922 - 1953 Centraal Museum, Utrecht (city) , inv./cat.nr 1151 1954 - ",1001645067,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/3ed8363b-8bf9-7bd6-902c-e13411ad2815.jpg,https://rkd.nl/explore/images/105477, ,73C852,,73C852,,"New Testament and Apocrypha,feast,beggar,dog ","Dutch,English"
ArtHist,326b7b33-d4b3-cc3e-5244-4eab5d673320.jpg,, Caspar (I) van der Hoecke , The parable of the rich man and poor Lazarus ,Lazarus,,1590,1659,,painting,,,,,,,,,,,0000149575,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/326b7b33-d4b3-cc3e-5244-4eab5d673320.jpg,https://rkd.nl/explore/images/116557, ,73C852,,73C852,,"New Testament and Apocrypha,elegant company,meal,terrace,dinnerware,pastry,simians (guide term),dog,parrots (guide term) ","Dutch,English"
ArtHist,c7eec22b-bd91-0fb5-63a5-a9f4e45e5e6e.jpg,, Lodewijk Toeput as such in sale London 2002-12-12 , The parable of the rich man and poor Lazarus ,Lazarus,,1565,1605,,painting,,,,,,,,,,,0000124244,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/c7eec22b-bd91-0fb5-63a5-a9f4e45e5e6e.jpg,https://rkd.nl/explore/images/108569, ,73C852,,73C852,,"New Testament and Apocrypha,meal,garden ","Dutch,English"
ArtHist,25f43b24-1278-3da1-b48e-a6849577bb70.jpg,,attributed to Jan van Orley , The raising of Lazarus (John 11:1-44) ,Lazarus,,1701,1735,,painting,,,,,,,,,," St. Catharina (Brussel), Brussels ",1001251179,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/25f43b24-1278-3da1-b48e-a6849577bb70.jpg,https://rkd.nl/explore/images/283156, ,73C523,Public Domain,73C523,,"New Testament and Apocrypha,Christ,praying,town (in the background) ","Dutch,English"
ArtHist,866a077e-5efb-01e9-6e65-6dc91f1e5718.jpg,,follower of Gillis Mostaert (I) , The raising of Lazarus (Luke 16: 19-25) ,Lazarus,,1554,1598,,painting,,,,,,,,,,"The Metropolitan Museum of Art, New York City Private collection Spain ",1001204044,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/866a077e-5efb-01e9-6e65-6dc91f1e5718.jpg,https://rkd.nl/explore/images/262734, ,"73C523,11D",Public Domain,"73C523,11D",,"New Testament and Apocrypha,Christ,in a forest landscape,dog,town (in the background),sun ","Dutch,English"
ArtHist,893548de-d8de-f331-b886-2c8409fe611f.jpg,, Jan Steen , Dives and Lazarus ,Lazarus,,1667,1667,,painting,,,,,,,,,," art dealer J. Goudstikker, Amsterdam Private collection Weyhenmeyer, Cologne 1928 - reported c. 1928 private collection Hanstein, Cologne 1946 - art dealer M. Lempertz, Cologne 1958 - reported ",0000290693,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/893548de-d8de-f331-b886-2c8409fe611f.jpg,https://rkd.nl/explore/images/267215, ,73C852,,73C852,,"New Testament and Apocrypha,tiled floor,curtain,window,column (architectural element),wine cooler,balcony,doorway,table,jester,dog,jug (vessel),feast,eating,drinking,painting (depicted),sitting,pie,child ","Dutch,English"
ArtHist,5856d8b9-338e-0f01-34ac-a02cf3ef1955.jpg,, Christoffel van der Lamen , The parable of the rich man and poor Lazarus ,Lazarus,,1621,1651,,painting,,,,,,,,,,,0000006236,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/5856d8b9-338e-0f01-34ac-a02cf3ef1955.jpg,https://rkd.nl/explore/images/7431, ,73C852,,73C852,,"New Testament and Apocrypha,cheerful company,musical instrument,transverse flute,eating,dog ","Dutch,English"
ArtHist,7ebc82ff-d913-5718-2d36-86e06427cf5e.jpg,, Abraham Bloemaert , The raising of Lazarus (John 11:1-44) ,Lazarus,,1600,1605,,drawing,,,,,,,,,," Graphische Sammlung Albertina, Vienna , inv./cat.nr 15109",0000040924,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/7ebc82ff-d913-5718-2d36-86e06427cf5e.jpg,https://rkd.nl/explore/images/25290, ,"73C523,11D",,"73C523,11D",,"New Testament and Apocrypha,Christ,kneeling,nude,shovel ","Dutch,English"
ArtHist,767900e7-a577-5076-fd11-04d6597151bd.jpg,,is/was called Pieter Angellis Bron: (1972) verkocht als Angellis op veiling , The parable of the rich man and poor Lazarus (or the retour of the prodigal son) ,Lazarus,,18,1700,,painting,,,,,,,,,,,0000066316,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/767900e7-a577-5076-fd11-04d6597151bd.jpg,https://rkd.nl/explore/images/32185, ,73C852,,73C852,,"New Testament and Apocrypha,kitchen piece (still life),mortar (grinding tool) ","Dutch,English"
ArtHist,32cb9ba8-7164-1bac-b3cd-906e74a818c8.jpg,, Albert van Ouwater , The raising of Lazarus ,Lazarus,,15,1450,,painting,,,,,,,,,," Gemäldegalerie (Staatliche Museen zu Berlin), Berlin , inv./cat.nr 532 A",1001482790,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/32cb9ba8-7164-1bac-b3cd-906e74a818c8.jpg,https://rkd.nl/explore/images/18640, ,73C523,,73C523,,"New Testament and Apocrypha,church interior ","Dutch,English"
ArtHist,015aa439-750c-5b98-35dd-127cd9c1e576.jpg,, Johann Georg Trautmann ," The raising of Lazarus (Johannes 11,38-44) ",Lazarus,,1750,1765,,painting,,,,,,,,,," conservator (restorer) Heinrich Edler, Frankfurt am Main - 1938 Städel Museum, Frankfurt am Main , inv./cat.nr SG 634 1938 - ",1001455509,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/015aa439-750c-5b98-35dd-127cd9c1e576.jpg,https://rkd.nl/explore/images/290562, ,"73C523,11HH(MARTHA)",Public Domain,"73C523,11HH(MARTHA)",,"New Testament and Apocrypha,raising,miracle ","Dutch,English"
ArtHist,a0d80a08-7eff-7dea-fa19-2c8928733dd2.jpg,,attributed to Francesco Bassano (II) , The parable of the rich man and poor Lazarus ,Lazarus,,1564,1592,,painting,,,,,,,,,,,1001495880,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/a0d80a08-7eff-7dea-fa19-2c8928733dd2.jpg,https://rkd.nl/explore/images/293879, ,73C852,,73C852,,"New Testament and Apocrypha,feast,beggar,dog,column (architectural element),hat,curtain ","Dutch,English"
ArtHist,6c738393-8ad5-eeb5-6077-d9342a887ef4.jpg,, Jusepe de Ribera , The raising of Lazarus ,Lazarus,,1616,1615,,painting,,,,,,,,,," Museo Nacional del Prado, Madrid (Spain) 2001 - ",1001634666,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/6c738393-8ad5-eeb5-6077-d9342a887ef4.jpg,https://rkd.nl/explore/images/295806, ,73C523,,73C523,,"New Testament and Apocrypha,raising,pointing ","Dutch,English"
ArtHist,9a1dd2e1-6bf7-ec19-c2b9-0d690890ac42.jpg,,attributed to Lodewijk Toeput , The parable of the rich man and Lazarus ,Lazarus,,1590,1590,,painting,,,,,,,,,," private collection Marie Joseph d'Hostun de la Baume- Duc de Tallard, Paris - 1756 private collection Wilhelm VIII von Hessen-Kassel (Landgraf), Kassel (Hessen) 1756 - purchased in 1756 in Paris by William VIII through the mediation of Gerard HoetMuseum Schloss Wilhelmshöhe, Kassel (Hessen) , inv./cat.nr GK 522 ",1001482665,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/9a1dd2e1-6bf7-ec19-c2b9-0d690890ac42.jpg,https://rkd.nl/explore/images/293205, ,73C852,,73C852,,"New Testament and Apocrypha,colonnade,set table ","Dutch,English"
ArtHist,325d7c52-dc52-e9ac-b5b9-f59cf3334148.jpg,, Johann Georg Trautmann , The raising of Lazarus ,Lazarus,,1750,1750,,painting,,,,,,,,,,"Private collection Basel - 1994 before 1994Schlichte Bergen Gallery, Amsterdam ",1001456377,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/325d7c52-dc52-e9ac-b5b9-f59cf3334148.jpg,https://rkd.nl/explore/images/290810, ,73C523,,73C523,,New Testament and Apocrypha ,"Dutch,English"
ArtHist,76b7b435-edcc-e38f-3bdd-952bf6cd4ecc.jpg,,attributed to Gérard Douffet ," The raising of Lazarus (Luke 16:19-31, John 11: 33-44) ",Lazarus,,1606,1660,,painting,,,,,,,,,,,1001204093,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/76b7b435-edcc-e38f-3bdd-952bf6cd4ecc.jpg,https://rkd.nl/explore/images/262840, ,73C523,Public Domain,73C523,,"New Testament and Apocrypha,grave,nude,pointing ","Dutch,English"
ArtHist,25d7d6ab-d033-6162-ba41-018456f06154.jpg,, Anoniem (Antwerpen (stad)) ca. 1510-1520 Nieuwdorp 1993 , The Wedding at Cana (exterior left wing); The Raising of Lazarus (exterior right wing); The Temptation of Christ in the Desert (exterior upper wings) ,Lazarus,,1510,1520,,retable,,,,,,,,,," Sint-Jan ('s-Hertogenbosch), 's-Hertogenbosch 1902 - ",,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/25d7d6ab-d033-6162-ba41-018456f06154.jpg,https://rkd.nl/explore/images/286734, ,"73C611,73C523,73C2",Public Domain,"73C611,73C523,73C2",,New Testament and Apocrypha ,"Dutch,English"
ArtHist,07ddb3dd-2e7d-8e59-94e7-5782de894aea.jpg,, Rachel Ruysch ," Roses, tulips and other flowers in a glass vase on a marble ledge ",Lazarus,,1709,1709,,painting,,,,,,,,,," private collection Grossherzoglichen Gemälde-Galerie Mannheim, Mannheim (Germany) , inv./cat.nr 295 ( 1780) Grant 1956 1780 - 1805 Hofgartengalerie, Munich , inv./cat.nr 924 ( 1805) Grant 1956 1805 - 1810 Galerie Schleißheim, Munich Grant 1956 1810 - Alte Pinakothek, Munich 1836 - 1937 1836 (Grant 1956); 1885 in catalogus; 1937 sold to art dealer John Mitchell private collection Johann Peter Weyer, Cologne possibly in the Weyer collection, but this can also be another unsigned version of comparable measurements (Sander Erkens) 1852 - 1862 auctioned 1862 art dealer John Mitchell Fine Paintings, London 1937 1937 bought from the Alte Pinakothek (Bayerische Staatsgemäldesammlungen) and sold again (Mitchell 1997) private collection George L. Lazarus, Langley Park (Buckinghamshire)/Chesham (England) 1937 - 1996 verworven 1937 van kunsthandel John Mitchell; door vererving binnen de familie tot 1996 (Mitchell 1997, zonder vermelding van collectienaam) art dealer John Mitchell Fine Paintings, London getoond op TEFAF, Maastricht, maart 1997-1998, 2000 en 2003-2005 1996 - 2005 1996 teruggekocht van nazaten George L. Lazarus; gesignaleerd 2005 art dealer Berry-Hill, New York City getoond januari 2000 (in commissie van J. Mitchell & Son) 2000 - gesignaleerd art dealer Bernheimer-Colnaghi, Munich/London met afb. in kleur en detail afb. op p. 4 (cat. 2007), afb. 6 in kleur (cat. 2008); getoond op TEFAF, Maastricht, maart 2007 2006 - 2008 gesignaleerd 2006, 2007; volgens cat. 2008 verkocht aan Amerikaanse verzamelaar private collection Rose-Marie en Eijk van Otterloo Collection, United States Museum of Fine Arts Boston, Boston (Massachusetts) presented by Rose-Marie en Eijk van Otterloo 2017 - ",0000200793,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/07ddb3dd-2e7d-8e59-94e7-5782de894aea.jpg,https://rkd.nl/explore/images/38127, ,,,,,"flower piece,vase,a marble top,hedge bindweed,Procence rose,pot marigold,opium poppy,mallow,white rose (almost full),Persian yellow rose,dwarf morning glory,apple blossom,rose,camomile,saxifrage family (guide term),tulip,poet's narcissus,German iris,poppy anemone,French marigold,French rose (full),gentian family (guide term),memorial day peony,Austrian copper rose,European honeysuckle,cabbage butterfly,blowfly,caterpillar,glassware ","Dutch,English"
ArtHist,484d1fab-9fda-3388-c824-73fff4874971.jpg,, Hans Vredeman de Vries ,,Lazarus,,1550,1607,,painting,,,,,,,,,," Rijksmuseum, Amsterdam , inv./cat.nr A2390 1909-04-27 - verworven 27 april 1909",0000370522,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/484d1fab-9fda-3388-c824-73fff4874971.jpg,https://rkd.nl/explore/images/50669, ,73C852,,73C852,,"New Testament and Apocrypha,architectural fantasy (depiction),park,dog ","Dutch,English"
ArtHist,cfc78261-5c90-d38e-0cc3-3b7d05640b1b.jpg,, Nicolaes de Giselaer ,,Lazarus,,1627,1627,,painting,,,,,,,,,,,0000194172,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/cfc78261-5c90-d38e-0cc3-3b7d05640b1b.jpg,https://rkd.nl/explore/images/196274, ,73C852,,73C852,,"architecture (genre),architectural fantasy (depiction),New Testament and Apocrypha,palace,stairs,colonnade,servant,poultry pie,beggar,dog,licking,seminude,garden,arbour,fountain,dove / pigeon ","Dutch,English"
ArtHist,c8e89b4f-eec5-d84e-a9d3-639b7c976acb.jpg,, Jan Cornelisz. Vermeyen ,,Lazarus,,1547,1549,,painting,,,,,,,,,,"St. Gudule, Brussels afkomstig van het Lazarusaltaar in de Sacramentskapel (volgens opgave Van den Bergen-Pantens 1973, zie bij literatuur) Koninklijke Musea voor Schone Kunsten van België, Brussels , inv./cat.nr 679 1803 - eerste vermelding in cat. 1803 (volgens opgave cat. Brussel 1984, zie bij literatuur) ",0000108435,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/c8e89b4f-eec5-d84e-a9d3-639b7c976acb.jpg,https://rkd.nl/explore/images/49177, ,73C523,,73C523,,"New Testament and Apocrypha,obelisk,child,nude ","Dutch,English"
