Book	Smell_Word	Smell_Source	Quality	Odour_Carrier	Evoked_Odorant	Location	Perceiver	Time	Circumstances	Effect	SentenceBefore	Sentence	SentenceAfter
bibbleue322	parfums	diamans|fourrures|tissus				Goleonde					Ces palais élevés à trèsgrands frais , n ’ offrent plus que des ruines fumantes , sur lesquelles passent , comme des ombres , quelques misérables Moscovites qui n ’ ont pas fui , parce qu ’ ils n ’ avaient rien à perdre , rien à redouter .	Ici , de riches magasins présentaient au luxe opulent les diamans de Goleonde , les fourrures de la Sybérie , les tissus de l ’ Inde , les parfums de l ’ Orient .	.
bibbleue322	miasmes		pestilentiels	air							Le mal fit de rapides progrès ; en peu de jours la ville entière fut infestée : soldats , officiers , citoyens , tout périssait ; chaque jour cinq cents personnes étaient descendues dans la tombe .	Bientôt les cadavres répan dirent dans l ’ air des miasmes pestilentiels , qui augmentèrent le nombre des victimes ; le Rhin les reçut à son tour , et ses ondes portèrent à la mer cet horrible tribut .	Les plaines de la Russie , de la Pologne et de l ’ Allemagne , avaient cessé de retentir du bruit de nos armes .
bibbleue337	odeurs	vers	puantes								L ’ on compose notre potage , Dans une écuelle à fond étroit , Qu ’ on présente toujours froid , Afin qu ’ il enfle d ’ avantage , Où sur - tout l ’ on épargne pas Le reste du dernier repas ; Chacun prend sa croute flottante Sur du bouillon venant du sceau , Qui de sa nature excellente , Est toujours clair comme de l ’ eau .	Après la soupe notre viande , Reste des enfans & du chat , Remplit à peine un demi - plat Pour notre ordinaire prébande ; L ’ aîle d ’ un poulet étouffé , Un morceau de boeuf réchauffé , Plein de vers & de moisissure , Qui produit de puantes odeurs , Est la meilleure nourriture , Des misérables serviteurs .	Quand le boeuf salé qui s ’ évante Blanchit par son antiquité , En tranche nous est présenté , Sur la table par la servante , Sans faveur ; & sans graisse & tout sec , Comme le vieil arc d ’ un rebec , Nous le mettons sur notre assiette , Ayant toujours égard à tout , Nous le changeons en vinaigrette , Afin d ’ en relever le goût .
bibbleue337	puanteur						nous				Pendant qu ’ une bonne nature , Maintient nos corps en leur santé , Et qu ’ aucune incommodité , N ’ en détruit la température , L ’ on nous souffre dans la maison , Mais pendant la rude saison , Lorsque la moindre maladie , Nous rend le visage blême , Notre Maître nous congédie , Pour aller chercher quelque ami .	Si nous manquons de connoissance , On nous envoie à l ’ Hotel - Dieu , Qui par la puanteur du lieu , Augmente notre souffrance , Là souvent pour un mal léger Que l ’ on pourroit soulager , On est languissant de tristesse , Et ne trouvant à qui parler , Au fort que la douleur nous presse , Nous mourons sans nous consoler .	Quand l ’ on releve la moustache , A quelque grave Crocheteur , Monsieur Tance le serviteur , S ’ il voit qu ’ un seul poil se détache , Si ce rustre a senti le fer , Pour quelque cheveux échauffer , Et que d ’ abord il se retire , Le Frater à beau s ’ excuser ; Le Maître ne cesse de dire , Qu ’ il a raison de l ’ accuser .
bibbleue339	odeur	Son					Je				Il vint à mes genoux , Disant , je me meurs pour vous , Ma belle embrassons - nous : Il m ’ a embrassée & renversée Sous ses feuillages : Que ces coups sont doux ! J ’ en ferai mon époux .	Sur l ’ herbe quand il me renversa , Je sentis bien qu ’ il me glissa La douceur même ; Son odeur me monta , Je soupirois tout bas , J ’ ai cru être au trépas , Il me ressuscita , Je n ’ espérai pas que ce lieu Guérit toutes mes peines : Après tout cela , La plaisir me resta .	Ensuite il me prit sur ses genoux , Il me dit : Mon petit bijou , Tes yeux me charment , Ils ralument mes feux ; Ma Cloris , sit tu veux , Tu peux me render heureux , Je t ’ ossre mille voeux ; Redouble ce jeu amoureux , Comble mon ame , Et puis mon amour Bénira las Deux .
bibbleue340	onguent|onguent|odeur	onguent|onguent		onguét		maison	disciples				donc six iours deuant Pasque vint en Bethanie , Où Lazare auoit esté mort , lequel Iesus auoit ressuscité : 2 Et luy firent là vn soupper , & Marthe seruoit à table : & Lazare estoit vn de ceux qui estoient assis à table auec luy .	3 * Adonc Marie print vne liure d ’ onguent de nard approuué de grand pris , & oignit les pieds de Iesus , & les essuya de ses cheueux : & la maison fut remplie de l ’ odeur de l ’ onguét , 4 Lors Iudas Iscariot vn de ses disciples , qui le deuoit trahir , dit : 5 Pourquoy cét onguent n ’ a il esté vendu trois cens deniers , & donné aux pauures ? 6 Cela , dit - il , non point qu ’ il eust soing des pauures : mais pourtant qu ’ il estoit larron , Sous 13 .	29 .
bibbleue340	senteurs aromatiques|aromatiques		aromatiques|aromatiques	corps|linges							lequel estoit premierement venu de nuict à Iesus , y vint apportant vne mixtion : de myrrhe , & d ’ aloës , enuiron cent liures .	40 Lors prindrent le corps de Iesus , & le lierent de linges auec senteurs aromatiques , comme la coustume des Iuifs est d ’ enseuelir .	41 Or y auoit - il au lieu ou il fut crucifié , vn iardin , & au iardin vn sepulchre neuf , auquel persõne n ’ auoit encore esté mis .
bibbleue344	odeur	bougies|encens|encens	bonne	encens|encens							Deux Imprimeurs & deux Libraires , Avec respect & gravité Ont fait présent de deux bréviaires Au nom de leur communauté .	Les Ciriers de belles bougies , Embrasés d ' une sainte ardeur , Offrirent à l ' Auteur de la vie , Avec encens de bonne odeur .	Les Fouroisseurs pleins d ' allégresse , Au son des tambours , des haurbois , D ' un chef - d ' œuvre de leur adresse Ont fait présent au Roi des Rois .
bibbleue349	haleine|fume					pré				mourir	SYLVIE .	A Pres beaucopu dennuis en fin l ’ heure est venuë , Que sans rendre ma flame ou suspecte ou connuë , Ie puis entretenir ces rochers d ’ alentour Des plaisirs innocens que me donnent l ’ amour : Amout , ha que ce mot sensiblement me touche , Qu ’ il plaist à mon esprit qu ’ ile st doux à ma bouche , Et que ie fus heureu se alors qu ’ il décocha Ce traict d ’ or que mon coeur si viuement toucha , Versant d ’ vn mesme coup dans le sein de Thelame Vne pareille ardeur à l ’ ardeur qui m ’ enflame , Dieux ! que depuis mes iours sont doucement coulez Que de plaisirs se sont à mes souspirs meslez , Et que ïay bien gousté sans crime & sans enuie Les plus aimables fruicts de l ’ amoureuse vie , Vne simple bergere asseruir sous la loy Vn qui peut commander en qualité de Roy Au seul ressentiment d ’ vne faueur si rare , Mon esprit de merueille & de plaisirs s ’ égare , Ie forme des pensées à ma confusion , Et croy que mon bon - heur n ’ est rien qu ’ illusion , Mais parmy ce discours dont mon ame se flatte Le front du iour naissant visiblement esclatte , Et les petits oyseaux des forets & des champs Auecques la clarté renouuellent leurs chants , Ce bois qui de mon heur fut la cause premiere Sera tantost forcé des traicts de la lumiere : Vrayement si mon berger oublioit de venir Nous perdrions vn beauiour à nous entretenir : De la peur que ïen ay tous mes esprit s ’ affigent , A propos la coustume & le deuoir m ’ obligent , De luy faire vn bouquet auant que les chaleurs , De leurs ardans baisers facent mourir les fleurs , Il me faut despescher car desia de l ’ haleine Des cheuaux du Soleil fume toute la pleine : Là bas dans vn valon ou deux petits ruisseaux S ’ écoulent dans vn pré tout bordé d ’ arbriéux Nature bien souuens produit des fleurs nouuelles , C ’ est là que ie pourray faire chois des plus belles .	Bons Dieux ! le bel esmail , certes à cette fois , Mes yeux perdront icy la liberté des choix , Deesse du Printemps , Flore à qui la Nature Des iardins & des prez a donné la peinture , De grace pousse encore de ton humide sein , Quelque nouuelle fleur qui soit faite à dessein Dont le teint à celui de nos amans ressemble , Où son nom & le mien se puissent lire ensemble Mesme s ’ il est possible où soit representé L ’ inuiolable voeu de ma fidelite : Ainsi tousiours Zephir par la beauté souspire , Ainsi iamais l ’ Hyuer n ’ efface ton empire .
bibbleue366	exhalaison|exhalant										Il est certain que comme notre ame est une substance purement   spirituelle , il ne se peut dire qu ' elle sorte par aucune partie du corps ; car de la même façons que j ' occupe ma pensé a la considération des objets que j ' ai vû autrefois , ou des personnes que je connois , & que cette même pensée s ' exhale de mon ame , sans qu ' on puisse dire qu ' elle sorte par aucunes parties de mon corps , ainsi l ' ame à la derniere période de la vie de l ' nomme , disparoît subtilement sans qu ' on puisse dire qu ' elle sort , ni par où elle sort .	Supposez néanmoins que selon l ' opinion la plus commune le coeur soit le premier vivant & dernier mourant de l ' animal , & qu ' il ne posséde la vie naturelle sans l ' haleine & le respir qui lui est communiqué par le poulmon pour rafraichir l ' ardeur qui l ' enflamme , nous pouvons dire qu ' en quelque façon l ' ame sort du corps avec l ' effort de ce dernier respir , non pas qu ' elle soit ointe ou attachée à l ' exhalaison de ce souffle subtil ; mais parce que le poulmon n ' exhalant plus le petit vent par ce respir , il s ' ensuit bien de - là que son opération naturelle est ce qui maintient le corps en union avec l ' ame , qui pour être composé de parties contraires l ' une à l ' autre , cette harmonie naturelle affoiblie se corrompt & enfin se dissout & à cette corruption & dissolution des parties succéde la retraite de l ' ame & sa séparation d ' avec le corps ; ainsi que la liqueur qui seroit dans un vase fragile , s ' ébranle entierement & se perd étant mis en pieces .	Au même instant que l ' ame est séparée du corps , elle est portée en l ' un des quatre lieux suivant ; ou au Ciel pour jouir de la gloire bienheureuse , si elle est trouvée en état de graces , ou aux flammes du Purgatoire , si elle n ' a pas pleinement satisfait à la justice Divine pour les fautes qu ' elle a commises ici - bas , ou aux Lymbes des petits enfans , si elle n ' a point été ondoyée des sacrées Eaux baptismales , ou finalement dans les brasiers infernaux , si elle est trouvée criminelle devant le Tribunal de la Justice Divine .
bibbleue366	puanteur|odeurs	feu|fange	horrible|douces								La quatrieme sera une épaisse fumée , qui dans cette opiniâtre continuité offusquera les sons , & leur ôtera le respir sans qu ' ils puissent mourir .	La cinquieme sera l ' horrible puanteur du feu ensouffré dont ils brûleront , & de la fange dont ils seront infectés , pour les douces odeurs dont ils auront mal usés dans leurs délices .	La sixieme sera l ' hideuse & perpétuelle vision des démons effroyables , & des ames damnés , dont chacun d ' eux servira d ' épouvente à l ' autre , n ' en pouvant supporter la présence ni la vue .
bibbleue366	odoriférantes	fleurs	très -				Anselme				Si toutefois nous n ' aimions mieux & plus doucement penser avec St .	Anselme , & les autres Auteurs cités par Tyrinus , sur l ' explication de la seconde Epitre de Saint Pierre ; qui croyent pieusement que tous les Innocens coupables après le Jugement universel , habitront la terre ( déserte pour lors par d ' autres habitans ) après qu ' elle aura été purifiée par le feu qui précédera ce grand jour , qui alors disent - ils , sera émaillée de quantité de fleurs très - odoriférantes , qui ne se faneront point comme à présent , qu ' un même jour les voit naître & périr , & de grand nombre de beaux Arbres portant fleurs & fruits de toutes sortes environnés de quantité de claires fontaines , qui coulant doucement arroseront ces plantes de l ' humidité de leurs eaux , & enjolivées de tous les autres ornemens de la nature , qui pourront contribuer à son lustre & à sa beauté .	De - là , ces petits enfans , disent - ils , pourront contempler à leur aise le Ciel , le Soleil & les autres Astres , qui servent de flanbeau pour éclairer ce grand Univers , aussi bien que la mer & les autres choses créés en ce bas monde , qui leurs serviront de motifs puissans pour s ' élever à Dieu , pour adorer , aimer & louer à jamais l ' Auteur de tant de merveilles , & que là ils meneront ainsi éternellement une vie douce , tranquille , & paisible , sans ressentir l ' atteinte d ' aucune maladie , ennui , inquiétude ou dégoût de leur force ou condtion , & sans souffrir aucune peine sensible , qui n ' est ordonnée que pour le péché actuel ; mais seulement de la peine du dam , qui est la privation de la claire vision de Dieu , dont ils ne jouiront point en cet état pour n ' avoir pas été purgés de la tache originelle qu ' ils ont contractée en leun conception par la révolte de leurs premiers parens .
