Book	Smell_Word	Smell_Source	Quality	Odour_Carrier	Evoked_Odorant	Location	Perceiver	Time	Circumstances	Effect	SentenceBefore	Sentence	SentenceAfter
bl1216	odoriferous|odoriferous	Pamphlet	odoriferous|odoriferous								Is ' tpoffible fuch virtue ftould lye hid , And in fo little Paper ? Lap .	Flow ? why there was the Carpenter , An unknown thing ; an odoriferous Pamphlet , Yet no more Paper , by all computation , Than Ajox Telamon - would ufe at once , Your Herring prov ' d the like , able to buy I Another Pifhers Folly , and your Pofquil Went not below the mad - caps of that time , : And ftall my elaborate / f / ' .	^ come behind , think you ? Clow .
bl1216	fmell	nothing					ye				Enter Montague bare - beaded , Lamira , Lady Orleance , Charlotte aud Voramour , Mont .	Do ye fmell nothing ? Char .	Not I Sir .
bl1216	fmell	of Amber									All this I can endure under this roof , And forauch owe I her , whofe now I am , That no wrong Aiall incenfe me to mcleft , Her quiet houfe , white you continue here , I will not be afhamed to do you fervice More than to her , becaufe fech is her pleafure .	But you that have broke thrice , and fourteen times Compounded for two ftillings in the pound , Know I dare kick you in your ftop ; do you hear ? If ever I fee Paris , though an Army Of • mufty Murrions , rutty brown Bills and Clubs , Stand for your guard — I have heard of your tricks , And you that fmell of Amber at my charge , And triumph in your cheat ; well , I may live To meet thee , be it among a troop of Aich That are upon the fair face ofthe Court Like running Ulcers , and before thy whore Trampel upon thee .	La - p .
bl1216	fmell	you			like a womans chamber						Ver .	But you are the trcsilefomeft Afs that e ' er I met with ; retire , you fmell like a womans chamber , that ' s new .	ly up ^ before flie have pinftther vapours in with her cloaths .
bl1216	fmells	It	fweet								My Lords , the Law Is but the great mans mule , he rides on it , And tramples poorer men under his feet ; Yet when they come to knock at yon bright Gate , Ones Rags fliall enter , ' fore the others State .	Peace to ye all : here , Arrah , ftrike : this hand Hath Violanta kifs ' da thoufand times ; It fmells fweet ever Ance : this was the hand Plighted my faith to her : do not think thou canft Cut that in fender with my hand .	My Lord , As free from fpeck as this arm is , my heart Is of foul Luft , and every vein glides here As full of truth .
bl1216	fweet|fweet		fweet|fweet								Caft a .	Good Sir , be not fo cruel as to feek To kill that fweet content y ' have bred roe to : Have I not here enough to thank Heaven for ? The free air uncorrupted with new flattery .	The water that I touch , unbrib ' d with odours To make me fweet to others : the pure fire Not fmothered up , and choak ' d with luftful incenfe To make my bloud fweat ; but burning clear and high , Tells me my mind muft flame upfoto Heaven .
bl1216	odours			The water						make me fweet	Good Sir , be not fo cruel as to feek To kill that fweet content y ' have bred roe to : Have I not here enough to thank Heaven for ? The free air uncorrupted with new flattery .	The water that I touch , unbrib ' d with odours To make me fweet to others : the pure fire Not fmothered up , and choak ' d with luftful incenfe To make my bloud fweat ; but burning clear and high , Tells me my mind muft flame upfoto Heaven .	What fhould I do at Court , wear rich apparel ? Methinks thefe are as warm : And for your ftate , Sir , Wealthy enough ; Is it you would have me proud , ' ind like a Pageant , ftuck up for amazements ? leach not your child to tread that path , for fear ( Sir ) Your dry bones after death , groan in your grave T he miferies that follow .
bl1218	smell	of the painted cloth									Sm .	Why then ' twill smell of the painted cloth .	Stood .
bl1220	breath|odours|smelling	her|Flowers	so sweet|Arabian								Expect not beauty then , since she did part 5 For in her Nature wasted all her Art .	B Her QO WiS T A3SCJTI A 2 Soon 4 - Her Hair was brighter than the beams which are A Crown to Phœbus , and her breath so sweet , It did transcend Arabian odours far , Or smelling Flowers , wherewith the Spring doth greet Approaching Summer , teeth like falling Snow For white , were placed in a doublerow .	5 - Her wit excelling praise , even all admire , Her speech was lo attractive it might be A cause to raise the mighty Pallas ire And stir up envy from that Deity .
bl1220	odoriferous|odoriferous breath		odoriferous|odoriferous					for ever			Thoug h Love be blind , this stiews he can descry A way to lessen his own misery .	7 - Oft to the friendly Cranny they resort , And ited themselves with the Ccelestial Air Of odoriferous breath 3 no other sport They could enjoy , yet think the time but short : And wish that it again renewed were , To suck each others breath for ever there .	8 .
bl1220	breath|smells	it	Worse		than a Goat		thy				' t not ? Pal .	Prithee good Wintor if thou wilt be talking , Keep thy breath in a little , for it smells Worse than a Goat 5 yet thou must talk , For thou hast nothing left thee of a woman But lust , and tongue .	Hyl .
bl1220	stinking|stinking|st|st		stinking|stinking|st|st			in Europe	Thy				Alu .	What , thou hast don ' t ? Well if thou do ' st not die upon ' t , hereafter Thy body will agree even with the worst And stinking ' st air in Europe .	Cal .
bl1220	perfumes|odours|breath			them			your				Call .	What perfumes dwell in them ? They owe these odours to your breath .	ffyl .
bl1220	odor		anothers								Cal .	We are three flowers of Venus dainty garden , Where all three hinder one anothers odor , Yet all three joyn , and make one nosegay np .	Flo .
bl1221	smell						I				Ant .	I smell ' twill be a match .	Clo .
bl1221	smell|nose	a match					you|your				Clo .	If you smell a match , take heed of your nose , foralittle thing will set it a fire .	Ant .
bl1223	reeking|reeking	Blood	reeking|reeking								2 .	■ ButO ! it blushes Even the pale Steel now blushes , more than when T ' was coverd with the Moors false reeking Blood , To see its Master meerly run away , And leave it rusting in the drousy Scabbard .	But what ' s yet worse by my once valu ' d Henour , Nay , which even still I value more than Life , I feel I know not what chill blast run thro ' me , It freezes all my Blood , and Cramps my Nervs , I cannot , dare not fight — a breath affrights me , And makes me tremble , tho ' when I look back Rage seizes me , and even draw Tears of shame From these once livelyer Eyes .
bl1224	Perfumes	Plate									How am Ioblig ' d to her Generofity , which fo far exceeds exceeds mj merits ! How ( he graces me in all companies , and conversation , with her particular Favors : recommending me , and commending me to all the Ladys that pay her vifits .	- Then what a care fhe takes of my Lodging , my Chamber , Furniture , my Table dreft up , my fine Twilights , my Perfumes , and my Plate : and whatnot ? — Why herearerich thingsinthis Caudletoo .	— ■ — : .
bl1226	Perfume					the roome round					Ser .	Perfume the roome round : and prepare the table - Gentlemen officers wake in your places .	Shewer .
bl1226	perfumes|fpices										The fweetnefle of th ' Arabian winde dill , blowing , .	- Vpon the treafuresof perfumes and fpices , Ifi all their pride and pleafurescall thee Midris .	E ' dithl Wilt pleafe you fit Sir - R .
bl1226	odour								by each oath ratified Our tongues		Are we not friends againe .	by each oath ratified Our tongues the Heralds odour hearts ? Lat .	Poore hear ts then .
bl1227	smell		perfuming								Grafs covers not the top of Royal Mines : Norffjould Words fly - blow exquisite designs .	Counsel ( like Essence ) expetts flopping well : Or bid Adieu to the perfuming smell .	Moyst iAn HerotchfPoem .
bl1228	perfumes	box									But fome Sprufe Criticks .	I hear , fwears ' tis fir ange , To take a powder ' d Beau off from the Exchange ; A place more f am ' d for Band , and drefs precife , For greafy Cuckholds , Stockjobbers , and lies , Than for a Spark o ' th town , but now a days The Citfetsup in box perfumes , plays , And tho he pajfes for a Man of Trade , Is the chief fqueaker at the Mafquerade , Let him his Sifter , or his wife beware , ' Tis not for nothing Courtiers go fo far ; Thus for ' a while he holds , till Cafh is found To be a Dr .	many a woful Pound , Then off he moves , and in another year Turns true Alfatian .
bl1230	stinks	your Entertainment									L a Am .	A Jovial Crew : or , that without your Company , your Entertainment stinks .	He has commanded me saddle his Nags , and away to night .
bl1230	stink	her					I				By Salmon , I think my Mort is in drink .	I findeby her stink 3 and the pretty pretty pink Of her Neyes , that half wink , That thetipling Feast , with the Doxie in theNeast , Hath turn ' d her brain , to a merry merry vain .	Mort .
bl1230	stinks	he									Con .	That is but till he stinks , Sir .	Come , Sir , strip , strip .
bl1231	Scent		cold								1 Brom .	Now you are iiiuffling upon a cold Scent , for fome pitiful Excufe : 1 know you : twenty to one , but you will plead a Drunkennefs , : You are usd to be pot - valiant .	.
bl1231	prefume	of Cailrnui Blood					we				C » J never , never , — never — no never , never , never , no , never kifs and tell s _ ^ - = _ 3Z - = = ^ i £ £ tE4 ^ ^ g ^ ^ 5 ^ Me ne - ver , ne - ver , never , i ' le never , never , never kifs and tell .	Some Mortal , we prefume , of Cailrnui Blood : Some Theban Beauty .	fome new Semele , Or feme Europa .
bl1232	Smell	its	Fragrant	the Rofe							The Head fliall ( boner fear its own Right - Hand , Parents their Smiling Infants Death Command 3 The chearful Birds fit filent in the Spring , Than Lords and Commons hurt the Realm or King , They may , thy Heroes , that fmall Faithful Band 7 Pretious Counfellors , who dare fingly Stand k ' Gainft the Collective Wifdom of the Land ; - J David in Exile had more Friends than thou , Wilt to his Beft , his Happieft Days allow 3 Why founds thy Trumpet in the time of Peace , Art thou afraid our Differences fhou ' d Ceafe ; That thus thou talk ' ft of Rebells , Treafons , more Than any Irijb Witnefs ever Swore ? Soldiers of Fortune , thus to drive a Trade , Care not what Ruine , or what Slaughters Made .	But hear me Prophefy , and Mark me well , E ' re Thrice the Rofe renews its Fragrant Smell , D - People Ba & amp ; [ 13 ] Thy Amiel with Bull Jonas felf may Vie , For all but Courage , Wit , and Honefty .	As loud he roard ' gainft the Prerogative , As fharply blanfd as Stingily wou ' d give , Till his own wants oblig d him to recieve , .
bl1235	Odours		richeft	the Air							Before that Face the blackeft Tempefts fly , The teattered leave a terener Skie .	Glad Nature ( miles — where you ( her Pride and Care J Once breathe , her richeft Odours fill the Air .	She ( trows her fragrant Treafures in your way , And there do ' s all her Sweets , and all her Pomps difplay .
bl1235	fragrant|fragrant Treafures|Treafures	Treafures|Treafures	fragrant|fragrant								Glad Nature ( miles — where you ( her Pride and Care J Once breathe , her richeft Odours fill the Air .	She ( trows her fragrant Treafures in your way , And there do ' s all her Sweets , and all her Pomps difplay .	Alfr .
bl1236	breath		pois|nous								J Edg .	TO 30 THE BATTELL OF LVTZEN He hel ~ born Furies , who delight in bloud , And - had of late swumme in a purple floud , Which not at all their vengefuli thirst abates , Eto fQVi ; again invoke the Pow ' rsull Pates Td ftlrsteri forward such another day , Where they in midst os fire and smoke might play ; And with their pois ' nous breath and fierie brands Inflame GVSTAFVS and th ' Imperial ! Bands .	The His purer Breast divin ' d asmuch , while we Mad men still tempted him with Prophefie .
