Book	Smell_Word	Smell_Source	Quality	Sentence
gallica142	vapeurs		corrosives	Il est interdit de faire travailler des enfants , à cause des vapeurs corrosives dégagées 3 .
gallica142	odeur	ALIZARINE		ALIZARINE artificielle ( Fabrication de 1 ' ) au , moyen de l ' anthracène : Établissement insalubre de 2e classe : odeur et danger d ' incendie l .
gallica142	odeur|émanations		nuisibles	AMIDONNERIE 4 : 1 ° Par fermentation : Etablissement insalubre de 1re classe : odeur , émanations nuisibles et altération des eaux .
gallica142	odeur	sels ammoniacaux		AMMONIAQUE ( Fabrication en grand de 1 ' ) , par la décomposition des sels ammoniacaux : Établissement insalubre de 3 ° classe : odeur 6 .
gallica142	odeur	plombs	aucune	— Les plombs seront munis d ' une fermeture hermétique , lavés et désinfectés assez souvent pour qu ' ils ne répandent aucune odeur .
gallica142	odeur	plombs	aucune	— Les plombs seront munis d ' une fermeture hermétique , lavés et désinfectés assez souvent pour qu ' ils ne répandent aucune odeur .
gallica142	émanations		nuisibles	1 ° Quand les vapeurs ne sont pas absorbées : Etablissement insalubre de lre classe : émanations nuisibles .
gallica142	émanations		accidentelles	2 ° Quand les vapeurs sont absorbées : Etablissement insalubre de 2e classe : émanations accidentelles .
gallica142	vapeurs		délétères	Il est interdit d ' y faire travailler des enfants , en raison des dangers d ' empoisonnement et des vapeurs délétères qui se dégagent 2 .
gallica142	émananations		incommodes	— Etablissement insalubre de 3e classe : émananations incommodes 4 .
gallica142	émanations		nuisibles	Etablissement insalubre de 2 ° classe : émanations nuisibles 15 .
gallica142	odeur	poussière		Etablissement insalubre de 2e classe : odeur et poussière 1 .
gallica142	odeur|émanations		nuisibles	Etablissement insalubre de 3 ° classe : odeur , émanations nuisibles 6 .
gallica142	odeur|émanations		nuisibles	— Etablissement insalubre de 2 ° classe : odeur , émanations nuisibles .
gallica142	émanations		nuisibles	— Etablissement insalubre de 2 ° classe : émanations nuisibles .
gallica142	émanations	gaz	nuisibles	1 ° Lorsque les gaz ne sont pas condensés : Etablissement insalubre de 1re classe : émanations nuisibles .
gallica142	émanations	gaz	nuisibles	1 ° Lorsque les gaz ne sont pas condensés : Etablissement insalubre de 1re classe : émanations nuisibles .
gallica142	émanations	gaz	accidentelles	2 ° Lorsque les gaz sont condensés : Etablissement insalubre de 2 ° classe : émanations accidentelles .
gallica142	émanations	gaz	accidentelles	2 ° Lorsque les gaz sont condensés : Etablissement insalubre de 2 ° classe : émanations accidentelles .
gallica142	odeurs|émanations		nuisibles	Etablissement insalubre de 1re classe : odeurs , émanations nuisibles 8 .
gallica142	odeur	essentielles|sulfure de carbone		1 ° Travail du caoutchouc avec emploi d ' huiles essentielles ou de sulfure de carbone : Etablissement insalubre de 2e classe : odeur et danger d ' incendie .
gallica142	émanations	matière limoneuse|putrescible		2 ° Les magasins , cours et allées seront lavés à grande eau et dégagés ensuite de toute matière limoneuse et putrescible dont les émanations infecteraient l ' atmosphère ; au besoin , le sol des magasins devra être lavé avec de l ' eau chlorurée et recouvert ensuite d ' une couche de sciure de bois qui sera renouvelée chaque jour .
gallica142	vapeurs		nuisibles	Il est interdit d ' employer des enfants dans les ateliers de fabrication ou de façonnage , à cause des dangers d ' explosion ou de brûlures , et des vapeurs nuisibles qui se dégagent pendant la fabrication 5 .
gallica142	vapeurs		délétères	Il est interdit d ' y faire travailler des enfants en raison des vapeurs délétères dégagées 8 .
gallica142	émanations		nuisibles4	— Etablissement insalubre de 1 ° classe : émanations nuisibles4 .
gallica142	émanations		nuisibles	— Etablissements insalubres de 3 ° classe : émanations nuisibles , danger d ' incendie 3 .
gallica142	émanations|odeur	buées		Ces locaux seront suffisamment éclairés par la lumière du jour ; 4 ° Les fourneaux et les chaudières devront être pourvus d ' une hotte de dégagement conduisant à la cheminée les buées et les émanations , de manière qu ' aucune odeur ne puisse se répandre ni dans l ' établissement de charcuterie , ni dans la maison ; 5 ° Les fumoirs des viandes seront construits en matériaux incombustibles avec portes en fer et seront placés sous la hotte de dégagement dans les conditions déterminées pour les fourneaux et les chaudières ; 6 ° Les chaudières destinées à la cuisson des grosses pièces de charcuterie et à la fonte des graisses seront engagées dans des fourneaux en maçonnerie ; 7 ° Les boutiques exclusivement affectées à la vente des produits de la charcuterie seront établies dans les conditions indiquées au § 2 .
gallica142	émanations		nuisibles	CHIFFONS ( Traitement des ) par la vapeur de l ' acide chlorhydrique : 1 ° Quand l ' acide n ' est pas condensé : Etablissement insalubre de 1re classe : émanations nuisibles .
gallica142	émanations		accidentelles	2 ° Quand l ' acide est condensé : Etablissement insalubre de 3e classe : émanations accidentelles 1 .
gallica142	émanations		corrosives	Le travail des enfants est interdit dans ces établissements , sans distinction de classe , en raison des émanations corrosives dégagées 2 .
gallica142	vapeurs		délétères	Il est interdit d ' y faire travailler des enfants , en raison des vapeurs délétères qui se dégagent 3 .
gallica142	émanations		nuisibles	Il est interdit d ' employer des enfants , à cause des émanations nuisibles qui se dégagent 9 .
gallica142	émanations		malsaines	Il est interdit d ' y faire travailler des enfants , à cause des émanations malsaines qui se dégagent 7 .
gallica142	exhumations		non autorisées	— Les autorités locales sont spécialement chargées de maintenir l ' exécution des lois et règlements qui prohibent les exhumations non autorisées , et d ' empêcher qu ' il ne se commette dans les lieux de sépulture aucun désordre , ou qu ' on s ' y permette aucun acte contraire au respect dû à la mémoire des morts .
gallica142	odeur|émanations		nuisibles	Etablissement insalubre de 3e classe : odeur , émanations nuisibles 6 .
gallica142	vapeurs		corrosives	Il est interdit d ' employer des enfants à cause des vapeurs corrosives qui se dégagen t 8 .
gallica142	odeur	matières animales		1 ° Par la calcination directe des matières animales avec la potasse : Etablissement insalubre de 1re classe : odeur .
gallica142	odeur	matières		2 ° Par l ' emploi de matières préalablement carbonisées en vases clos : Etablissement insalubre de 2e classe : odeur 2 .
gallica142	émanations		nuisibles	Il est interdit d ' employer des enfants dans des établissements de cette nature , en raison des émanations nuisibles dégagées * .
gallica142	émanations		nuisibles	Etablissement insalubre de 3e classe : émanations nuisibles 5 .
gallica142	vapeurs	matières	inflammables	Il est interdit d ' entrer avec de la lumière dans les magasins de paille ou de matières dégageant des vapeurs inflammables , à moins que l ' on ne se serve d ' une lampe Davy 7 .
gallica142	vapeurs	matières	inflammables	Il est interdit d ' entrer avec de la lumière dans les magasins de paille ou de matières dégageant des vapeurs inflammables , à moins que l ' on ne se serve d ' une lampe Davy 7 .
gallica142	odeur|émanations			— Etablissement insalubre de 3e classe : odeur , émanations 5 .
gallica142	émanations		nuisibles	— Etablissements insalubres de 3e classe : émanations nuisibles 4 .
gallica142	exhalaisons		insalubres	exhalaisons insalubres .
gallica142	émanations		vénéneuses	Il est interdit d ' y faire travailler des enfants à cause des émanations vénéneuses dégagées 3 .
gallica142	odeur|émanations		nuisibles	Etablissement insalubre de 1re classe : odeur et émanations nuisibles 5 .
gallica142	inodores	substances nuisibles		Les mesures prescrites par l ' autorité , dans les arrêtés d ' autorisation , se rattachent , en général , aux trois moyens suivants : 1 ° La ventilation des ateliers ; 2 ° La décomposition des gaz délétères par la chaleur et la combustion ; 3 ° La transformation , par des actions chimiques , des substances nuisibles en produits inodores 1 .
gallica142	odeur		insalubre	— A compter de la publication du présent décret , les manufactures et ateliers qui répandent une odeur insalubre ou incommode ne pourront être formés sans une permission de l ' autorité administrative : ces établissements seront divisés en trois classes .
gallica142	odeur		insalubre	281 établissements qui répandent une odeur insalubre ou incommode aura lieu conformément au tableau annexé au présent décret impérial 1 .
gallica142	odeur		insalubre	— A compter de ce jour , la nomenclature jointe à la présente ordonnance servira seule de règle pour la formation des établissements répandant une odeur insalubre ou incommode .
gallica142	odeur		insalubre|incommode	— Les attributions données aux préfets et aux sous - préfets par le décret du 15 octobre 1810 , relativement à la formation des établissements répandant une odeur insalubre ou incommode , seront exercées par notre directeur général de la police dans toute l ' étendue du département de la Seine , et dans les communes de Saint - Cloud , de Meudon et de Sèvres , du département de Seine - et - Oise .
gallica142	émanations		nuisibles	— Etablissement insalubre de 3 ° classe : émanations nuisibles 13 .
gallica142	vapeurs		délétères	II est interdit d ' employer des enfants , par suite des vapeurs délétères qui se dégagent 15 .
gallica142	émanations		incommodes	Etablissement insalubre de 3 ° classe : émanations incommodes 6 .
gallica142	exhalaisons	objets		Il est interdit d ' exposer aux fenêtres des objets pouvant nuire par leur chute ou leurs exhalaisons 13 , ou de jeter , par les fenêtres , aucun objet susceptible de nuire d ' une manière quelconque 13 .
gallica142	vapeurs		délétères	Il est interdit de faire travailler des enfants soit au dérochage soit à la galvanisation du fer , à cause des vapeurs délétères qui se dégagent 7 .
gallica142	émanations		malsaines	Le travail des enfants y est interdit , en raison des émanations malsaines qui s ' y dégagent 2 .
gallica142	puanteurs|puanteurs		grandes	Sur ce qui nous a esté représenté par le procureur du Roy qu ' en exécution des ordres par nous donnés aux commissaires du Châtelet , pour la visite des maisons de cette ville et des fauxbourgs , afin de reconnoître l ' estat auquel les propriétaires et locataires desdites maisons les tenoient , et s ' ils y observoient les ordonnances et règlemens de police ; lesdits commissaires dans la visite qu ' ils ont faite des quartiers les plus resserrés et les plus habités de la ville et des faubourgs , auroient entre autres choses observé qu ' en la plupart des quartiers les propriétaires desdites maisons se sont dispensés d ' y faire des fosses ou latrines , quoiqu ' ils ayent logé dans aucune desdites maisons jusques à vingt et vingt - cinq familles différentes , ce qui causait en la plupart de si grandes puanteurs qu ' il y avait lieu d ' en craindre des inconvénients fascheux , et surtout en des temps suspects , non seulement il estoit nécessaire pour maintenir la pureté de l ' air et de la santé des habitants , de continuer à faire tenir les ruës nettes , mais encor de veiller aussy soigneusement à ce qu ' il n ' y ait aucune saleté au dedans des maisons , principalement dans les quartiers les plus peuplés où la maladie contagieuse a toujours commencé à se manifester toutes les fois que la ville en a esté affligée ; c ' est pourquoy , attendu que ledit défaut de latrines estoit la principale cause de ces saletés et puanteurs qui rendent lesdiles maisons infectes , et qui sont capables de corrompre l ' air : REQUEROIT , comme l ' abus s ' est reconnu presque général , qu ' il fùt par nous ordonné et enjoint sous les peines que nous aviserions à tous propriétaires des maisons de cette ville et fauxbourgs de faire des fosses et latrines , autant qu ' il eu seroit nécessaire , eu égard à l ' estenduë et grandeur d ' icelles ; Nous , faisant droit sur ledit réquisitoire ; ordonnons à tous propriétaires de maisons sises dans la ville et fauxbourgs de Paris dans lesquelles il n ' y a aucunes latrines ou fosses à privés suffisantes d ' en faire construire dans chacune d ' icelles , et ce dans un mois pour tout délay , du jour de la publication des présentes , à peine de deux cents livres d ' amende contre chacun des contrevenans , pour le payement de laquelle , ensemble pour ce qu ' il conviendra dispenser pour la confection desdites fosses et latrines , seront et demeureront les loyers desdites maisons saisis , jusques à ce qu ' il y ait esté satisfait ; et pour d ' autant plus éviter l ' infection et puanteur au dedans desdites maisons , et en garantir celles qui seront voisines , enjoignons tant auxdits propriétaires qui feront faire lesdites latrines et privez qu ' aux massons qui les construiront de faire un contremur suffisant le long des tuyaux d ' icelles depuis le plus haut siège , jusques à la fossse , si mieux ils n ' aiment isoler lesdits tuyaux et laisser un vuide de trois pouces entre le mur moitoyen et lesdits tuyaux ; comme aussy leur enjoignons de faire des ventouses qui seront conduites jusques au dessus des combles des maisons où elles seront faites ; le tout sous les peines portées par la présente ordonnance , laquelle à cette fin sera exécutée nonobstant oppositions ou appellations quelconques et sans préjudice d ' icelles , lue , publiée et affichée dans les carrefours , places publiques et autres lieux , que besoin sera , de la ville et fauxbourgs , afin que personne n ' en prétende cause d ' ignorance .
