Pos	Smell_Word	Smell_Source	Odour_Carrier	Perceiver	Quality	Effect	Evoked_Odorant	Creator	Circumstances	Location	Time	Emotion	Emotion_Type	Emotion_Sentiment	Emotion_Other	Title	Annotator	Sentence
14-181	l'odeur	meslange			composée | desagreable | ingràte											105F Les Principes de Nature.tsv	pasquale.tsv	Quelques autres plus raffinez diront que les odeurs agreables dependent du principe pur & simple de l'huile, mais que la def-agreablc prouient d'vn souffre compos; Nous respondons qu'il est bien vray que l'odeur agreable pure & simple depend du seul principe de T'huile elementaire , mais nous nions que la premiere odeur simple ingrate procede en son origine de la mixtion : autrement il n'y auroit & ne pourroit iamaisy auoir autre odeur que l'agreable , si tous les autres principes & elemens n'auoient aucune odeur: ou bien il faudoit qu'il y eust deux huiler ou souffres principes ,vn agreable 8c l'autre desagreable, puis que la pluspart aflseurent auec leur maistre Paracelse que route odeur vient du souffre ou huile principe : car d'vne odeur agreable pure & simple, meslée auec plusieurs autres principes sans odeur , il ne peut resulter des odeurs diuerses, moins encores des contraires: ce n'est pas que nous voulions nier que la diuersïté des odeurs agreables puisse dependre de la mixtion des diuerses odeurs, & que l'odeur ingràte & desagreable composée ne puisse procéder du meslange tant de l'agreable que de la forte & ingrate odeur, laquelle est contenuë en l'esprit ou clement acide, comme il appert manifestement quand on l'eschauffe, ou qu'on le veut volatilizer: car alors la vapeur est fort désagréable & penetrante, voire tres-dangereuse : Aussi faut-il que toutes les odeurs tant bonnes que mauuaises soient constituées en des substances volatiles ou volatilisées.
14-200	odeur	l'esprit ou clement acide			ingrate | forte											105F Les Principes de Nature.tsv	pasquale.tsv	Quelques autres plus raffinez diront que les odeurs agreables dependent du principe pur & simple de l'huile, mais que la def-agreablc prouient d'vn souffre compos; Nous respondons qu'il est bien vray que l'odeur agreable pure & simple depend du seul principe de T'huile elementaire , mais nous nions que la premiere odeur simple ingrate procede en son origine de la mixtion : autrement il n'y auroit & ne pourroit iamaisy auoir autre odeur que l'agreable , si tous les autres principes & elemens n'auoient aucune odeur: ou bien il faudoit qu'il y eust deux huiler ou souffres principes ,vn agreable 8c l'autre desagreable, puis que la pluspart aflseurent auec leur maistre Paracelse que route odeur vient du souffre ou huile principe : car d'vne odeur agreable pure & simple, meslée auec plusieurs autres principes sans odeur , il ne peut resulter des odeurs diuerses, moins encores des contraires: ce n'est pas que nous voulions nier que la diuersïté des odeurs agreables puisse dependre de la mixtion des diuerses odeurs, & que l'odeur ingràte & desagreable composée ne puisse procéder du meslange tant de l'agreable que de la forte & ingrate odeur, laquelle est contenuë en l'esprit ou clement acide, comme il appert manifestement quand on l'eschauffe, ou qu'on le veut volatilizer: car alors la vapeur est fort désagréable & penetrante, voire tres-dangereuse : Aussi faut-il que toutes les odeurs tant bonnes que mauuaises soient constituées en des substances volatiles ou volatilisées.
14-243	odeurs	substances volatiles ou volatilisées			mauuaises | bonnes											105F Les Principes de Nature.tsv	pasquale.tsv	Quelques autres plus raffinez diront que les odeurs agreables dependent du principe pur & simple de l'huile, mais que la def-agreablc prouient d'vn souffre compos; Nous respondons qu'il est bien vray que l'odeur agreable pure & simple depend du seul principe de T'huile elementaire , mais nous nions que la premiere odeur simple ingrate procede en son origine de la mixtion : autrement il n'y auroit & ne pourroit iamaisy auoir autre odeur que l'agreable , si tous les autres principes & elemens n'auoient aucune odeur: ou bien il faudoit qu'il y eust deux huiler ou souffres principes ,vn agreable 8c l'autre desagreable, puis que la pluspart aflseurent auec leur maistre Paracelse que route odeur vient du souffre ou huile principe : car d'vne odeur agreable pure & simple, meslée auec plusieurs autres principes sans odeur , il ne peut resulter des odeurs diuerses, moins encores des contraires: ce n'est pas que nous voulions nier que la diuersïté des odeurs agreables puisse dependre de la mixtion des diuerses odeurs, & que l'odeur ingràte & desagreable composée ne puisse procéder du meslange tant de l'agreable que de la forte & ingrate odeur, laquelle est contenuë en l'esprit ou clement acide, comme il appert manifestement quand on l'eschauffe, ou qu'on le veut volatilizer: car alors la vapeur est fort désagréable & penetrante, voire tres-dangereuse : Aussi faut-il que toutes les odeurs tant bonnes que mauuaises soient constituées en des substances volatiles ou volatilisées.
15-9	odeur	souffte	esprit	jeune Chymiste	ingrate											105F Les Principes de Nature.tsv	pasquale.tsv	Icy quelque jeune Chymiste nous respondra que cette odeur ingrate depend d'vn souffte contenu en cet esprit, & que par diuerses rectifications, il se separe d'auec luy, & laisse cet esprit sans odeur.
15-36	odeur	esprit			sans											105F Les Principes de Nature.tsv	pasquale.tsv	Icy quelque jeune Chymiste nous respondra que cette odeur ingrate depend d'vn souffte contenu en cet esprit, & que par diuerses rectifications, il se separe d'auec luy, & laisse cet esprit sans odeur.
16-24	odeur															105F Les Principes de Nature.tsv	pasquale.tsv	Auquel il est aisé de respondre qu'il n'a pas bien examiné cette separation, car bien qu'en premiere instance il se separe quelque odeur en la rectification de l'esprit, que pourtant ce souffre fœfide & ingrat , qui sort le premier comme plus volatil, est neantmoins encore composé : mais qu'estant exactement reduit en sa pureté élémentaire, il depose cette puanteur ingrate en se feparant d'auec les autres, & que l'esprit pur & elementaire conserue tousiours san odeur forte & ingrate, qu'il fait paroistre quand il est tant soit peu elfchauffé, ou qu'on le volatilise.
16-35	fœfide	souffre	il		ingrat							fœfide | fœfide	Disgust|Smell_Word | Disgust|Smell_Word	Negative | Negative	 | 	105F Les Principes de Nature.tsv	pasquale.tsv	Auquel il est aisé de respondre qu'il n'a pas bien examiné cette separation, car bien qu'en premiere instance il se separe quelque odeur en la rectification de l'esprit, que pourtant ce souffre fœfide & ingrat , qui sort le premier comme plus volatil, est neantmoins encore composé : mais qu'estant exactement reduit en sa pureté élémentaire, il depose cette puanteur ingrate en se feparant d'auec les autres, & que l'esprit pur & elementaire conserue tousiours san odeur forte & ingrate, qu'il fait paroistre quand il est tant soit peu elfchauffé, ou qu'on le volatilise.
16-64	puanteur	il			ingrate											105F Les Principes de Nature.tsv	pasquale.tsv	Auquel il est aisé de respondre qu'il n'a pas bien examiné cette separation, car bien qu'en premiere instance il se separe quelque odeur en la rectification de l'esprit, que pourtant ce souffre fœfide & ingrat , qui sort le premier comme plus volatil, est neantmoins encore composé : mais qu'estant exactement reduit en sa pureté élémentaire, il depose cette puanteur ingrate en se feparant d'auec les autres, & que l'esprit pur & elementaire conserue tousiours san odeur forte & ingrate, qu'il fait paroistre quand il est tant soit peu elfchauffé, ou qu'on le volatilise.
16-82	odeur	l'esprit			san odeur forte & ingrate						tousiours					105F Les Principes de Nature.tsv	pasquale.tsv	Auquel il est aisé de respondre qu'il n'a pas bien examiné cette separation, car bien qu'en premiere instance il se separe quelque odeur en la rectification de l'esprit, que pourtant ce souffre fœfide & ingrat , qui sort le premier comme plus volatil, est neantmoins encore composé : mais qu'estant exactement reduit en sa pureté élémentaire, il depose cette puanteur ingrate en se feparant d'auec les autres, & que l'esprit pur & elementaire conserue tousiours san odeur forte & ingrate, qu'il fait paroistre quand il est tant soit peu elfchauffé, ou qu'on le volatilise.
17-26	odeur				bonne											105F Les Principes de Nature.tsv	pasquale.tsv	On nous opposera que le principe élémentaire de l'huile n'a besoin d'être elchaufFé par vne chaleur externe, pour produire les effects de sa bonne odeur, non plus qu'vne quantité de mixtes agreables en odeurA cela nous respondons que l'huile élémentaire est tellement volatile, qu'elle s'efleue peu à peu par le moyen de l'air eschauffé, mais que l'esprit estant beaucoup moins volatil, ne peut s'efeuer que difficilement sans chaleur plus grande que celle de l'air, & par consequent leur opposition est nulle.
17-36	odeur															105F Les Principes de Nature.tsv	pasquale.tsv	On nous opposera que le principe élémentaire de l'huile n'a besoin d'être elchaufFé par vne chaleur externe, pour produire les effects de sa bonne odeur, non plus qu'vne quantité de mixtes agreables en odeurA cela nous respondons que l'huile élémentaire est tellement volatile, qu'elle s'efleue peu à peu par le moyen de l'air eschauffé, mais que l'esprit estant beaucoup moins volatil, ne peut s'efeuer que difficilement sans chaleur plus grande que celle de l'air, & par consequent leur opposition est nulle.
19-3	odeurs	meslange des elemens			agreables											105F Les Principes de Nature.tsv	pasquale.tsv	Quand aux odeurs agreables des mixtes, qui n'ont aucun besoin de chaleur exrerne, pour se faire sentir , nous dirons que cela prouient du meslange des elemens, auquel l'huile ou le souffre élémentaire surabonde , & par ainsi estant tres-volatil en se separant continuellement pell j à peu, voire sans chaleur externe autre que celle des vapeurs & exhalaisons contenues en l'air; il paruient iusques à l'odorat.
19-72	l'odorat															105F Les Principes de Nature.tsv	pasquale.tsv	Quand aux odeurs agreables des mixtes, qui n'ont aucun besoin de chaleur exrerne, pour se faire sentir , nous dirons que cela prouient du meslange des elemens, auquel l'huile ou le souffre élémentaire surabonde , & par ainsi estant tres-volatil en se separant continuellement pell j à peu, voire sans chaleur externe autre que celle des vapeurs & exhalaisons contenues en l'air; il paruient iusques à l'odorat.
20-7	odeurs															105F Les Principes de Nature.tsv	pasquale.tsv	On en peut autant dire des odeurs ingrates du mixte, qui paruiennent iusques à nostre odorat; à cause que l'huile estant volatile , comme nous auons dit, & mal meflangée & proportionnée en se separant, elle emporte auec soy vne partie de l'esprit , qui nous cause cette ingratitude & puanteur à l'odorat.
20-17	odorat															105F Les Principes de Nature.tsv	pasquale.tsv	On en peut autant dire des odeurs ingrates du mixte, qui paruiennent iusques à nostre odorat; à cause que l'huile estant volatile , comme nous auons dit, & mal meflangée & proportionnée en se separant, elle emporte auec soy vne partie de l'esprit , qui nous cause cette ingratitude & puanteur à l'odorat.
20-57	l'odorat	elle			puanteur | ingratitude											105F Les Principes de Nature.tsv	pasquale.tsv	On en peut autant dire des odeurs ingrates du mixte, qui paruiennent iusques à nostre odorat; à cause que l'huile estant volatile , comme nous auons dit, & mal meflangée & proportionnée en se separant, elle emporte auec soy vne partie de l'esprit , qui nous cause cette ingratitude & puanteur à l'odorat.
21-22	odeur	l'eau		nous	sans											105F Les Principes de Nature.tsv	pasquale.tsv	Quant au principe & element de l'eau, nous pouuons assurer ( comme il est trop sensible ) qu'il est sans odeur bonne ou mauvaise.
22-16	odeur	sel			bonne ou mauuaife											105F Les Principes de Nature.tsv	pasquale.tsv	Pour le sel elementaire, il ne peut non plus estre de bonne ou mauuaife odeur, parce qu'il est fixe, & partant il ne peut-estre efleué ny porté à nostre odorat, pour sentir bon ou mauuais, non plus que la terre, pour autant qu'ils sont permanens au feu sans aucune volatilization, si ce n'est par le meslange des autres bien ou mal odorans , sçauoir est l'huile ou l'esprit : Mais alors cette odeur prouienc de la diuerse mixtion des volatils auec les fixes, qui leur donnent des qualitez par cette vnion dvn d'vncomposé, qu'ils n'auoient en leur nature simple, ce qui est aisé à voir, parce que si on efleue & volatilize vn sel fixe élémentaire auec vn esprit, alors toute cette efleuation & volatilization aura vne odeur forte & ingrate : Puis si on y melle vne huile elementaire auec deue proportion , alors ce qui en resultera acquèrra vne odeur plus ou moins agreable ou des-agreable, saiuant que la mixtion aura plus ou moins d'huile ou d'esprit, ou ' qu'elle sera mieux ou plus mal faite ou meflangée ou mieux ou plus mal digerée.
